,Feature1,Feature2,Feature3,Feature4,Feature6,Feature7,Feature10,Feature11,Feature12,Feature14,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature32,Feature34,Feature35,Feature36,Feature38,Feature40,Feature42,Feature44,Feature50,Feature51,Feature52,Feature54,Feature59,Feature61,UserID,TARGET
8544,0.022625,-10992,-2627,11.0,1,1,3,2,13,0,0.650436718,0.185202082,0.0567,0.0,0.1667,0.2083,0.0,0.0462,0.0367,0.0,0.0001,0.0578,0.0,0.9782,0.0802,0.1379,0.0,0.0505,0.0383,0.0001,0.0,0.0799,0.1379,0.0,0.0,-694,1,0.0,2.0,388447,0
8550,0.018634,-10107,-2672,2.0,1,1,4,2,11,1,0.5432840210000001,0.06825115400000001,0.0619,0.0644,0.1667,0.0417,0.0212,0.0504,0.0574,0.0,0.0509,0.063,0.0668,0.9856,0.0276,0.1379,0.0216,0.0551,0.0598,0.0539,0.0644,0.0275,0.1379,5.0,2.0,-904,1,0.0,0.0,202592,0
8561,0.010276,-15791,-4238,27.0,1,0,2,2,10,0,0.287225668,0.450747282,0.0912,0.1169,0.25,0.2083,0.0649,0.0883,0.1,0.0,0.0,0.0756,0.1213,0.9782,0.0166,0.069,0.054000000000000006,0.0964,0.1042,0.0,0.1169,0.0166,0.1552,2.0,0.0,0,1,0.0,0.0,347890,0
8569,0.031329,-9145,-308,16.0,1,0,1,2,12,1,0.517554334,0.44539624200000005,0.0227,0.0,0.0417,0.0833,0.0127,0.0185,0.0172,0.0,0.0,0.0231,0.0,0.9801,0.0014,0.1034,0.013000000000000001,0.0202,0.018000000000000002,0.0,0.0,0.0014,0.1034,2.0,1.0,-1235,0,1.0,3.0,146332,1
8583,0.006852,-13830,-4002,11.0,1,0,2,3,7,0,0.241047138,0.612704244,0.132,0.1771,0.1667,0.2083,0.1404,0.1076,0.1314,0.0,0.0,0.1345,0.1837,0.9831,0.0,0.2759,0.1436,0.1175,0.1369,0.0,0.1771,0.0,0.2759,0.0,0.0,-2283,1,0.0,0.0,151433,0
8596,0.026392000000000002,-12628,-4187,1.0,1,0,1,2,17,0,0.708713376,0.6848276590000001,0.4351,0.2793,0.3542,0.375,0.3719,0.6438,0.488,0.1081,0.0785,0.0525,0.0282,0.9851,0.3937,0.0345,0.0474,0.7034,0.0548,0.0227,0.2793,0.3926,0.4138,1.0,0.0,-663,0,1.0,0.0,449829,0
8612,0.01885,-13212,-5173,14.0,1,0,3,2,18,0,0.704597455,0.32647521,0.0825,0.0742,0.1667,0.2083,0.0302,0.0672,0.0778,0.0,0.0,0.084,0.077,0.9866,0.0353,0.2069,0.0309,0.0735,0.0811,0.0,0.0742,0.0352,0.2069,3.0,0.0,-1077,1,0.0,0.0,252669,0
8618,0.031329,-10953,-3617,9.0,1,0,3,2,11,0,0.40858523700000005,0.75574005,0.0691,0.0685,0.1667,0.2083,0.0446,0.0563,0.0654,0.0,0.0037,0.0704,0.0711,0.9861,0.0092,0.1379,0.0456,0.0615,0.0681,0.004,0.0685,0.0092,0.1379,0.0,0.0,-338,1,0.0,0.0,196925,0
8624,0.028663,-19428,-2887,1.0,0,0,2,2,11,0,0.698775167,0.617826147,0.2794,0.2064,0.3333,0.375,0.17600000000000002,0.2185,0.3434,0.0425,0.0458,0.2847,0.2141,0.9926,0.0581,0.2759,0.1801,0.2388,0.3578,0.0485,0.2064,0.0579,0.2759,1.0,0.0,-1249,0,0.0,2.0,231163,0
8627,0.006233,-21826,-5060,27.0,1,0,3,2,18,0,0.727147908,0.70918911,0.0928,0.0027,0.1667,0.2083,0.0563,0.0756,0.0881,0.0,0.0021,0.0945,0.0028,0.9791,0.0135,0.2069,0.0575,0.0826,0.0918,0.0023,0.0027,0.0134,0.2069,0.0,0.0,-1569,1,5.0,1.0,264688,0
8655,0.028663,-21737,-4632,6.0,1,0,2,2,16,0,0.803518655,0.643025564,0.0732,0.0561,0.3333,0.375,0.0733,0.0597,0.0739,0.0039,0.0066,0.0746,0.0582,0.9851,0.1073,0.069,0.075,0.0652,0.077,0.006999999999999999,0.0561,0.107,0.069,0.0,0.0,0,1,0.0,0.0,410440,0
8701,0.019101,-20986,-4458,23.0,1,0,2,2,12,0,0.27190595300000003,0.698667555,0.1666,0.0392,0.3917,0.0729,0.1581,0.153,0.139,0.0116,0.0743,0.2269,0.0634,0.9816,0.0266,0.4138,0.0444,0.1983,0.0908,0.0,0.0377,0.0534,0.4138,0.0,0.0,0,0,0.0,7.0,281718,1
8723,0.009175,-17834,-1392,14.0,1,0,3,2,16,1,0.681290598,0.461482391,0.1237,0.1206,0.1667,0.2083,0.0989,0.1009,0.0942,0.0,0.0,0.1261,0.1251,0.9757,0.0104,0.2069,0.1012,0.1102,0.0981,0.0,0.1206,0.0104,0.2069,2.0,0.0,-680,1,1.0,8.0,291152,0
8739,0.072508,-13666,-2685,10.0,1,0,1,1,16,0,0.8033563429999999,0.117613732,0.0835,0.0844,0.1667,0.2083,0.0153,0.0661,0.0686,0.009000000000000001,0.0072,0.084,0.0875,0.9732,0.0115,0.1379,0.015,0.0735,0.0696,0.0034,0.0844,0.0115,0.1379,1.0,0.0,-3032,0,0.0,1.0,118634,0
8757,0.035792000000000004,-10398,-3068,9.0,1,1,2,2,9,0,0.6486297320000001,0.488455184,0.2242,0.1997,0.3333,0.375,0.2643,0.1803,0.2593,0.0116,0.0015,0.1555,0.1356,0.9846,0.0012,0.1379,0.27,0.1304,0.1767,0.0,0.1997,0.0337,0.2069,0.0,0.0,-1594,1,0.0,0.0,245037,0
8775,0.018209,-14062,-2176,15.0,1,1,2,3,18,0,0.31367260399999997,0.372333666,0.0675,0.1266,0.3333,0.0417,0.0609,0.0546,0.0542,0.0019,0.0012,0.0683,0.1311,0.9876,0.0033,0.069,0.0623,0.0597,0.0546,0.0,0.1266,0.0044,0.069,5.0,2.0,-1608,1,0.0,4.0,185257,0
8778,0.072508,-8900,-1532,1.0,1,0,3,1,18,0,0.5667186879999999,0.252598698,0.0925,0.0606,0.3733,0.415,0.0006,0.0749,0.0606,0.0024,0.0246,0.0756,0.0514,0.9816,0.0375,0.069,0.0,0.0661,0.0471,0.0002,0.0496,0.0375,0.069,0.0,0.0,-587,1,1.0,2.0,407374,0
8790,0.007305,-11394,-3351,12.0,1,1,2,3,14,0,0.646048786,0.617826147,0.2887,0.207,0.375,0.4167,0.1904,0.2353,0.3228,0.0,0.0,0.2941,0.2148,0.9901,0.1468,0.2414,0.1947,0.2571,0.3364,0.0,0.207,0.1464,0.2414,3.0,1.0,-3252,1,0.0,1.0,426615,0
8799,0.020246,-14029,-2902,1.0,1,0,2,3,10,0,0.28017363,0.481249341,0.0619,0.0631,0.1667,0.2083,0.0544,0.0504,0.0544,0.0,0.0,0.063,0.0655,0.9772,0.0097,0.1379,0.0557,0.0551,0.0567,0.0,0.0631,0.0097,0.1379,0.0,0.0,-364,1,0.0,2.0,213769,0
8817,0.009656999999999999,-23583,-1588,13.0,1,0,2,2,15,0,0.409626624,0.6626377920000001,0.2598,0.2017,0.3333,0.375,0.1826,0.21100000000000002,0.2958,0.0039,0.0049,0.2647,0.2093,0.9811,0.0476,0.2414,0.1868,0.2305,0.3082,0.0052,0.2017,0.0475,0.2414,2.0,0.0,-1599,1,0.0,1.0,121953,0
8831,0.020713,-23196,-4303,29.0,0,0,2,3,13,0,0.538141243,0.6212263379999999,0.1113,0.0,0.3333,0.0,0.0538,0.0899,0.1124,0.0039,0.0066,0.1134,0.0,0.9841,0.0273,0.1034,0.055,0.0983,0.1171,0.0069,0.0,0.0272,0.1034,2.0,0.0,-459,0,0.0,0.0,167266,0
8852,0.010006000000000001,-11234,-3181,7.0,1,1,3,2,8,0,0.762553534,0.420610964,0.0485,0.0,0.1667,0.0417,0.0152,0.0395,0.0272,0.0,0.0,0.0494,0.0,0.9841,0.0104,0.0345,0.0156,0.0432,0.0284,0.0,0.0,0.0104,0.0345,3.0,0.0,-10,1,0.0,0.0,277551,0
8869,0.02461,-10868,-3415,64.0,1,0,4,2,9,0,0.637265052,0.742181612,0.2206,0.1684,0.3333,0.375,0.1071,0.1799,0.2157,0.0039,0.0073,0.2248,0.1747,0.9816,0.0857,0.2069,0.1096,0.1965,0.2247,0.0077,0.1684,0.0855,0.2069,0.0,0.0,-534,1,1.0,1.0,195714,0
8904,0.025164,-22670,-2835,19.0,0,0,2,2,12,0,0.120499135,0.45969045,0.0495,0.0596,0.125,0.1667,0.0478,0.0403,0.0405,0.0,0.0,0.0504,0.0619,0.9747,0.0057,0.1034,0.0489,0.0441,0.0422,0.0,0.0596,0.0057,0.1034,0.0,0.0,-2387,0,0.0,1.0,338961,0
8912,0.0228,-20292,-2863,16.0,1,1,2,2,8,0,0.6032573410000001,0.492060094,0.0577,0.064,0.1667,0.2083,0.0298,0.0462,0.0536,0.0039,0.0486,0.0588,0.0664,0.9826,0.0106,0.1379,0.0305,0.0505,0.0558,0.0514,0.064,0.0105,0.1379,1.0,0.0,-654,1,0.0,2.0,278752,0
8920,0.04622,-14855,-3021,4.0,1,0,3,1,19,0,0.6952284040000001,0.6075573000000001,0.1291,0.0514,0.6458,0.6667,0.012,0.0955,0.1343,0.0,0.059000000000000004,0.1155,0.0422,0.9811,0.045,0.0345,0.0122,0.10099999999999999,0.1152,0.0625,0.0475,0.047,0.0345,0.0,0.0,-837,1,1.0,3.0,108133,0
8921,0.032561,-12902,-4171,12.0,1,0,3,1,13,0,0.659794057,0.434733249,0.16699999999999998,0.1012,0.4896,0.2708,0.0474,0.1395,0.1811,0.0077,0.0051,0.0294,0.0473,0.9841,0.003,0.069,0.0385,0.1084,0.1214,0.0029,0.0987,0.1004,0.069,0.0,0.0,0,0,0.0,2.0,250751,0
8924,0.020713,-18190,-1677,4.0,1,0,2,3,13,0,0.5205731229999999,0.614414378,0.0897,0.1818,0.1667,0.1667,0.0944,0.0647,0.0958,0.0386,0.12,0.0914,0.1887,0.9628,0.0243,0.2759,0.0965,0.0707,0.0998,0.127,0.1818,0.0243,0.2759,0.0,0.0,-1103,0,0.0,2.0,183166,0
8938,0.009334,-14515,-4063,10.0,1,1,3,2,16,1,0.635438272,0.292588007,0.0186,0.0,0.0417,0.0417,0.0118,0.0143,0.0178,0.0039,0.0042,0.0189,0.0,0.9846,0.0026,0.1034,0.0121,0.0156,0.0186,0.0044,0.0,0.0025,0.1034,2.0,0.0,-1510,1,0.0,0.0,455353,0
8964,0.022625,-16422,-4612,5.0,0,0,3,2,13,0,0.706591638,0.7136314,0.1856,0.1096,0.3333,0.375,0.1234,0.1513,0.1915,0.0,0.0,0.1891,0.1137,0.9891,0.0699,0.1724,0.1262,0.1653,0.1996,0.0,0.1096,0.0697,0.1724,2.0,0.0,-608,1,0.0,2.0,403234,0
8977,0.035792000000000004,-11989,-4639,0.0,1,0,2,2,18,0,0.663407153,0.6848276590000001,0.0165,0.0345,0.0417,0.0833,0.0198,0.0134,0.0124,0.0,0.0,0.0168,0.0358,0.9717,0.0024,0.069,0.0202,0.0147,0.0129,0.0,0.0345,0.0024,0.069,0.0,0.0,-2095,0,0.0,0.0,393763,0
8980,0.010006000000000001,-15479,-4337,2.0,1,0,5,2,9,0,0.61342205,0.7649392740000001,0.2033,0.9397,0.3333,0.375,0.1242,0.1652,0.2173,0.0039,0.0122,0.2248,0.1473,0.996,0.0,0.2069,0.0584,0.0643,0.0742,0.0,0.1473,0.2136,0.2069,0.0,0.0,-625,0,0.0,2.0,337768,0
8989,0.007114,-15057,-4608,16.0,1,1,2,2,13,0,0.43925460299999997,0.279335321,0.0412,0.0433,0.125,0.0833,0.0366,0.0134,0.0313,0.0,0.0586,0.0168,0.0005,0.9747,0.001,0.069,0.0374,0.0147,0.0132,0.0,0.0433,0.001,0.1034,1.0,0.0,-1487,1,0.0,1.0,193680,0
9003,0.022625,-15370,-2356,4.0,1,0,3,2,11,0,0.713403769,0.45969045,0.0742,0.0,0.3333,0.375,0.0,0.0605,0.0537,0.0,0.0,0.0756,0.0,0.9866,0.1272,0.069,0.0,0.0661,0.0559,0.0,0.0,0.1268,0.069,3.0,0.0,-1592,1,0.0,3.0,223721,0
9004,0.072508,-15736,-4309,6.0,1,0,3,1,12,0,0.509425695,0.689479143,0.1644,0.079,0.5417,0.5833,0.0,0.1336,0.0888,0.0019,0.0012,0.1345,0.047,0.9806,0.0839,0.069,0.0,0.1166,0.0845,0.0,0.079,0.0962,0.1034,16.0,0.0,-285,1,0.0,1.0,268524,0
9024,0.019688999999999998,-20811,-4084,1.0,1,0,2,2,13,0,0.639949926,0.6785676890000001,0.0619,0.0,0.1667,0.2083,0.0612,0.0504,0.0606,0.0,0.0,0.063,0.0,0.9811,0.0573,0.1379,0.0626,0.0551,0.0631,0.0,0.0,0.0571,0.1379,4.0,0.0,-1677,1,1.0,0.0,368486,0
9040,0.0060079999999999995,-16968,-506,24.0,1,0,3,2,11,0,0.693975938,0.252598698,0.1031,0.0385,0.1667,0.2083,0.0153,0.0841,0.0881,0.0,0.0,0.105,0.04,0.9772,0.0117,0.1724,0.0156,0.0918,0.0918,0.0,0.0385,0.0117,0.1724,2.0,0.0,-2264,0,1.0,1.0,414095,0
9054,0.010643000000000001,-17352,-884,1.0,1,0,2,2,14,0,0.578502314,0.222580765,0.1814,0.1696,0.1667,0.2083,0.1699,0.1479,0.179,0.0039,0.0096,0.1849,0.17600000000000002,0.9801,0.0284,0.4138,0.1738,0.1616,0.1865,0.0101,0.1696,0.0283,0.4138,3.0,0.0,-1280,1,0.0,3.0,235714,0
9061,0.018801,-17641,-1183,20.0,1,0,2,2,7,0,0.603764902,0.7463002129999999,0.1031,0.0625,0.1667,0.2083,0.0784,0.0841,0.0673,0.0,0.0,0.105,0.0649,0.9757,0.0314,0.1724,0.0802,0.0918,0.0701,0.0,0.0625,0.0314,0.1724,0.0,0.0,-2638,1,0.0,2.0,230969,0
9077,0.032561,-13577,-4109,16.0,1,1,1,1,19,0,0.74792796,0.703203305,0.4258,0.2715,0.3333,0.375,0.1487,0.3463,0.4233,0.0039,0.0109,0.4338,0.2817,0.9782,0.0,0.3793,0.1521,0.3783,0.441,0.0116,0.2715,0.0,0.3793,1.0,0.0,-2983,1,0.0,0.0,238959,0
9083,0.032561,-15676,-4677,6.0,1,0,2,1,13,0,0.689569766,0.70620511,1.0,0.3112,1.0,1.0,0.1222,0.9490000000000001,1.0,0.0,0.0,1.0,0.32299999999999995,0.9990000000000001,0.0637,0.2069,0.125,1.0,1.0,0.0,0.3112,0.0635,0.2069,0.0,0.0,-583,1,0.0,1.0,175270,0
9094,0.04622,-18563,-2097,3.0,1,0,2,1,15,1,0.723300157,0.698667555,0.1144,0.0311,0.625,0.6667,0.01,0.0933,0.0633,0.0,0.0,0.1166,0.0323,0.9866,0.0606,0.0345,0.0102,0.1019,0.066,0.0,0.0311,0.0604,0.0345,2.0,0.0,-1892,0,0.0,8.0,118274,0
9095,0.0228,-9951,-2625,7.0,1,1,2,2,14,0,0.49498344200000005,0.33606152100000003,0.1289,0.1388,0.1667,0.2083,0.066,0.1009,0.1293,0.0193,0.0234,0.1313,0.1441,0.9841,0.0237,0.3448,0.0675,0.1102,0.1348,0.0247,0.1388,0.0236,0.3448,2.0,0.0,-662,1,0.0,1.0,347403,0
9107,0.020246,-15585,-4787,2.0,1,0,4,3,9,0,0.467231147,0.26085591399999997,0.1299,0.1111,0.3333,0.375,0.0985,0.1051,0.1526,0.0039,0.0074,0.1324,0.1153,0.9866,0.0288,0.1379,0.1007,0.1148,0.159,0.0078,0.1111,0.0287,0.1379,0.0,0.0,-1347,1,0.0,0.0,124471,0
9108,0.018029,-15894,-4865,10.0,1,1,2,3,13,0,0.244807412,0.488455184,0.0825,0.0895,0.1667,0.2083,0.0554,0.0672,0.0767,0.0,0.0,0.084,0.0929,0.9762,0.066,0.1379,0.0566,0.0735,0.0799,0.0,0.0895,0.0659,0.1379,0.0,0.0,-762,1,0.0,4.0,414900,0
9130,0.032561,-15320,-5422,65.0,1,0,2,1,14,0,0.683092185,0.749021705,0.3278,0.15,0.4583,0.5,0.0894,0.248,0.3634,0.0888,0.0305,0.33399999999999996,0.1557,0.9871,0.1112,0.1724,0.0914,0.2709,0.3786,0.0322,0.15,0.1109,0.1724,0.0,0.0,-363,1,0.0,0.0,138062,0
9145,0.006670999999999999,-11725,-4232,12.0,1,0,2,2,15,1,0.70041125,0.50107516,0.0082,0.0524,0.0417,0.0417,0.034,0.0067,0.0129,0.0,0.0,0.0084,0.0543,0.9742,0.0015,0.069,0.0348,0.0073,0.0134,0.0,0.0524,0.0015,0.069,0.0,0.0,-508,1,0.0,0.0,164013,0
9146,0.014519999999999998,-15592,-3741,4.0,1,0,2,2,9,0,0.7091691109999999,0.387625344,0.134,0.1057,0.3608,0.0417,0.0181,0.1093,0.1194,0.0154,0.1239,0.1366,0.1096,0.9906,0.0262,0.1379,0.013000000000000001,0.1194,0.1456,0.1968,0.1057,0.0262,0.1379,0.0,0.0,-834,0,0.0,0.0,258513,0
9152,0.025164,-17590,-1037,21.0,1,0,3,2,8,0,0.358664065,0.754406173,0.0979,0.0505,0.4583,0.5,0.0,0.0799,0.1016,0.0,0.0,0.0819,0.0493,0.9782,0.0188,0.0345,0.0,0.0716,0.0985,0.0,0.0505,0.0292,0.0517,1.0,0.0,-1229,1,0.0,0.0,303523,0
9162,0.005313,-14207,-698,8.0,1,0,3,2,15,0,0.7199837379999999,0.24988506300000002,0.1191,0.0,0.25,0.0417,0.0888,0.0954,0.0908,0.0077,0.0118,0.0945,0.0,0.9861,0.0179,0.0345,0.067,0.0826,0.0935,0.0,0.0,0.0362,0.1207,0.0,0.0,-1365,1,0.0,6.0,186184,0
9191,0.006233,-16305,-3959,7.0,1,0,3,2,14,0,0.682286886,0.686382335,0.0773,0.0848,0.1667,0.0417,0.0356,0.063,0.0704,0.0,0.0022,0.0788,0.08800000000000001,0.9866,0.0125,0.1724,0.0364,0.0689,0.0734,0.0023,0.0848,0.0125,0.1724,4.0,0.0,-1405,0,2.0,1.0,275147,0
9202,0.008473999999999999,-22526,-4255,16.0,0,0,2,2,13,0,0.38081581299999995,0.7136314,0.0371,0.0288,0.3333,0.0,0.0,0.0303,0.0245,0.0,0.0,0.0378,0.0298,0.9811,0.0273,0.0345,0.0,0.0331,0.0256,0.0,0.0288,0.0272,0.0345,2.0,0.0,0,0,0.0,2.0,342150,0
9204,0.031329,-10974,-3650,13.0,1,0,2,2,12,0,0.628761414,0.387625344,0.0928,0.0722,0.1667,0.2083,0.1106,0.0756,0.0783,0.0,0.0,0.0945,0.0749,0.9747,0.0229,0.2069,0.1131,0.0826,0.0816,0.0,0.0722,0.0229,0.2069,1.0,0.0,-2041,0,1.0,2.0,455365,0
9224,0.028663,-15860,-4690,9.0,1,1,3,2,13,0,0.506436064,0.74766339,0.0732,0.0883,0.1667,0.0417,0.0464,0.0588,0.0669,0.0039,0.0022,0.0746,0.0916,0.9786,0.009000000000000001,0.1379,0.0475,0.0643,0.0697,0.0023,0.0883,0.009000000000000001,0.1379,14.0,0.0,0,1,0.0,2.0,257544,0
9233,0.006629,-15875,-486,17.0,0,0,2,2,5,0,0.633247074,0.622922,0.1237,0.1767,0.1667,0.125,0.1212,0.0988,0.1391,0.0097,0.0094,0.1061,0.1382,0.9856,0.0342,0.1724,0.0903,0.0882,0.1176,0.0,0.1767,0.0399,0.2241,0.0,0.0,0,0,0.0,0.0,221009,0
9256,0.018634,-10952,-3640,2.0,1,0,2,2,13,0,0.002340725,0.280789574,0.0412,0.0726,0.1667,0.0,0.0277,0.0336,0.053,0.0,0.0,0.042,0.0753,0.9906,0.0082,0.1379,0.0283,0.0367,0.0552,0.0,0.0726,0.0082,0.1379,0.0,0.0,0,0,0.0,0.0,296614,0
9309,0.072508,-10822,-1660,11.0,1,0,2,1,13,0,0.709069878,0.275000352,0.1563,0.0748,0.6783,0.72,0.0,0.1262,0.1829,0.0055,0.0187,0.1366,0.0685,0.9911,0.0676,0.069,0.0,0.12300000000000001,0.1696,0.0013,0.0666,0.0689,0.069,0.0,0.0,-715,1,0.0,0.0,125860,0
9328,0.031329,-12687,-4272,11.0,1,1,1,2,9,0,0.7507251620000001,0.692559067,0.068,0.0563,0.3333,0.375,0.2087,0.0555,0.0785,0.0,0.0312,0.0693,0.0584,0.9866,0.0207,0.069,0.2134,0.0606,0.0818,0.033,0.0563,0.0206,0.069,1.0,0.0,-50,0,0.0,0.0,309641,0
9329,0.006233,-16514,-49,8.0,1,0,3,2,14,1,0.691984666,0.76623367,0.0825,0.0615,0.1667,0.2083,0.0211,0.0672,0.0627,0.0,0.0,0.084,0.0639,0.9737,0.006999999999999999,0.1379,0.0216,0.0735,0.0654,0.0,0.0615,0.006999999999999999,0.1379,1.0,0.0,-1512,0,0.0,1.0,385647,0
9355,0.018801,-10468,-3158,13.0,1,1,1,2,14,1,0.582762063,0.517296581,0.1639,0.0735,0.1667,0.2083,0.0251,0.1278,0.0481,0.027000000000000003,0.0343,0.16699999999999998,0.0762,0.9811,0.0342,0.069,0.0256,0.1396,0.0501,0.0363,0.0735,0.0341,0.069,0.0,0.0,-146,0,0.0,0.0,202954,0
9359,0.010966,-9228,-1890,6.0,1,0,2,2,9,0,0.18111493399999998,0.163425695,0.2835,0.2271,0.375,0.0417,0.1723,0.2303,0.2966,0.0039,0.0474,0.2889,0.2357,0.9881,0.0644,0.2414,0.1762,0.2516,0.309,0.0502,0.2271,0.0642,0.2414,0.0,0.0,-615,0,0.0,0.0,224943,0
9360,0.019688999999999998,-10150,-1011,3.0,1,0,3,2,10,0,0.5656444660000001,0.44005783,0.0412,0.0555,0.1667,0.2083,0.0288,0.0336,0.0356,0.0,0.0,0.042,0.0576,0.9791,0.0,0.069,0.0294,0.0367,0.0371,0.0,0.0555,0.0,0.069,1.0,0.0,-451,0,0.0,1.0,195522,0
9384,0.072508,-10424,-3098,6.0,1,1,2,1,12,1,0.378102217,0.45432106,0.16699999999999998,0.107,0.4583,0.5,0.0798,0.1345,0.1156,0.0077,0.0276,0.1702,0.111,0.9816,0.0713,0.1034,0.0816,0.1469,0.1204,0.0292,0.107,0.0711,0.1034,0.0,0.0,-1414,1,0.0,0.0,440684,0
9393,0.020713,-21376,-4724,17.0,1,1,2,3,6,0,0.6667875010000001,0.486653157,0.0959,0.0781,0.25,0.2917,0.0657,0.0756,0.1028,0.0116,0.0123,0.063,0.0577,0.9846,0.0496,0.1379,0.0501,0.0505,0.0544,0.0077,0.0781,0.079,0.1379,0.0,0.0,-207,1,0.0,2.0,385429,1
9394,0.020713,-18148,-1370,9.0,1,0,3,3,6,0,0.33911557299999995,0.697146908,0.0928,0.1149,0.1667,0.2083,0.0442,0.0756,0.0986,0.0,0.0,0.0945,0.1192,0.9881,0.0875,0.2069,0.0452,0.0826,0.1028,0.0,0.1149,0.0872,0.2069,2.0,0.0,-969,1,0.0,1.0,266883,0
9401,0.025164,-16784,-302,65.0,1,0,2,2,12,0,0.514315769,0.65452928,0.133,0.1231,0.1667,0.2083,0.0631,0.1084,0.1061,0.0,0.0,0.1355,0.1277,0.9767,0.0186,0.2759,0.0645,0.1185,0.1105,0.0,0.1231,0.0185,0.2759,1.0,0.0,-1439,0,0.0,2.0,236018,0
9411,0.006207,-15541,-4522,7.0,1,0,3,2,14,0,0.341093419,0.579727423,0.0412,0.0632,0.1667,0.0417,0.011000000000000001,0.0336,0.0517,0.0,0.0,0.042,0.0656,0.9935,0.0077,0.069,0.0112,0.0367,0.0539,0.0,0.0632,0.0077,0.069,0.0,0.0,-908,1,0.0,6.0,304715,0
9429,0.009549,-11897,-786,2.0,1,0,3,2,15,1,0.604219948,0.644679455,0.0794,0.0332,0.4583,0.5,0.0476,0.0647,0.0785,0.0,0.0,0.0809,0.0345,0.9791,0.0352,0.0345,0.0487,0.0707,0.0818,0.0,0.0332,0.0351,0.0345,0.0,0.0,-736,1,0.0,5.0,350353,0
9434,0.031329,-10594,-2141,35.0,1,1,2,2,13,0,0.320229267,0.508286991,0.0825,0.0589,0.1667,0.2083,0.0828,0.0756,0.063,0.0,0.0,0.084,0.0611,0.9737,0.0078,0.1379,0.0847,0.0826,0.0657,0.0,0.0589,0.0078,0.1379,1.0,0.0,-4,1,0.0,2.0,408439,0
9436,0.006305,-10104,-2670,15.0,1,0,2,3,8,0,0.42312317299999996,0.513693766,0.1454,0.2123,0.1667,0.2083,0.0368,0.1185,0.1075,0.0,0.0,0.1481,0.2203,0.9866,0.0921,0.3448,0.0377,0.1295,0.11199999999999999,0.0,0.2123,0.0918,0.3448,0.0,0.0,-536,0,0.0,0.0,294790,0
9482,0.008865999999999999,-17823,-1363,23.0,1,0,2,2,16,0,0.7888541509999999,0.581483706,0.1649,0.1027,0.3333,0.375,0.1046,0.1345,0.1291,0.0,0.0103,0.1681,0.1065,0.9886,0.0506,0.069,0.107,0.1469,0.1345,0.0109,0.1027,0.0504,0.069,4.0,0.0,-271,1,0.0,2.0,450499,0
9485,0.072508,-23063,-4162,8.0,0,0,2,1,11,0,0.7324645329999999,0.6577838,0.3289,0.1409,0.6667,0.0417,0.0,0.2681,0.3509,0.0,0.05,0.3351,0.1462,0.9871,0.188,0.1724,0.0,0.2929,0.3656,0.0529,0.1409,0.1875,0.1724,0.0,0.0,-1489,0,0.0,0.0,366695,0
9488,0.072508,-20860,-4388,3.0,0,0,2,1,14,0,0.640886571,0.562060483,0.1918,0.1287,0.4583,0.5,0.1789,0.1538,0.2188,0.4266,0.0669,0.1712,0.1043,0.9935,0.1615,0.1379,0.1286,0.1442,0.1986,0.063,0.1287,0.1827,0.1552,1.0,0.0,-2472,0,0.0,6.0,193422,0
9515,0.072508,-16588,-146,12.0,1,0,2,1,16,0,0.72574429,0.76623367,0.4433,0.3027,0.3333,0.375,0.0,0.3602,0.4268,0.0058,0.0014,0.4517,0.3142,0.9796,0.0001,0.4138,0.0,0.39299999999999996,0.4436,0.0002,0.3027,0.0006,0.4138,3.0,0.0,-1866,1,0.0,2.0,138349,0
9530,0.028663,-21244,-4615,64.0,0,0,3,2,12,0,0.30042311,0.622922,0.0464,0.0499,0.1667,0.2083,0.0,0.0378,0.0455,0.0,0.0,0.0473,0.0518,0.9921,0.0216,0.1034,0.0,0.0413,0.0475,0.0,0.0499,0.0216,0.1034,5.0,0.0,-1659,1,0.0,0.0,102127,0
9532,0.04622,-18787,-2328,8.0,1,0,2,1,17,0,0.746345677,0.549596502,0.1845,0.1182,0.4583,0.5,0.1962,0.1488,0.2148,0.0077,0.0054,0.188,0.1226,0.9891,0.0448,0.1379,0.2007,0.1625,0.2238,0.0058,0.1182,0.0447,0.1379,0.0,0.0,-336,0,0.0,0.0,396366,0
9542,0.020713,-11408,-1848,10.0,1,0,3,3,13,0,0.49047423700000004,0.832785025,0.4237,0.2805,0.375,0.4167,0.2001,0.3404,0.4181,0.0232,0.0442,0.4317,0.2911,0.9975,0.12300000000000001,0.3103,0.2047,0.3719,0.4356,0.0468,0.2805,0.1227,0.3103,0.0,0.0,-1108,0,0.0,2.0,193020,0
9576,0.022625,-10102,-832,18.0,1,1,4,2,20,0,0.442499646,0.286652483,0.0825,0.0,0.1667,0.2083,0.0,0.0672,0.0701,0.0,0.0,0.084,0.0,0.9777,0.1017,0.1379,0.0,0.0735,0.073,0.0,0.0,0.1015,0.1379,0.0,0.0,-654,1,1.0,1.0,422893,0
